forecast_id,forecast_kst_dtm,kpx_group_1,kpx_group_2,kpx_group_3
forecast_0144,2025-01-07 00:00:00,13699.27232509762,13664.268640527771,12328.226072058664
forecast_0145,2025-01-07 01:00:00,15140.044325086103,15351.604676634737,13645.166568630504
forecast_0146,2025-01-07 02:00:00,15430.00271646265,15747.93141863956,13771.891592110756
forecast_0147,2025-01-07 03:00:00,15318.424627578743,16837.7707579743,14448.150521416454
forecast_0148,2025-01-07 04:00:00,14714.769705858775,15500.871514449153,13802.125627400255
forecast_0149,2025-01-07 05:00:00,14250.58660404183,14982.861017280533,13058.864850589809
forecast_0150,2025-01-07 06:00:00,14089.220926778702,14799.341536534172,12591.932091279119
forecast_0151,2025-01-07 07:00:00,13975.431959228723,14772.105670971097,12835.920720246058
forecast_0152,2025-01-07 08:00:00,13908.231109037792,14856.287819229467,12627.760144764205
forecast_0153,2025-01-07 09:00:00,14149.378456295904,14851.22414670611,12654.532513248327
forecast_0154,2025-01-07 10:00:00,14084.371286107955,15131.174109151258,12084.22040370573
forecast_0155,2025-01-07 11:00:00,14464.250408373153,15395.332733836123,12514.998229658775
forecast_0156,2025-01-07 12:00:00,14741.855479539634,15699.05944938495,12704.867920966331
forecast_0157,2025-01-07 13:00:00,14810.156386552464,15613.796645734947,12868.691885875023
forecast_0158,2025-01-07 14:00:00,14670.681670286287,15601.58697491571,12746.190563604476
forecast_0159,2025-01-07 15:00:00,14711.825809018426,15568.267271565092,12882.07403660181
forecast_0160,2025-01-07 16:00:00,14558.676843167748,15281.652594638883,12471.509201632143
forecast_0161,2025-01-07 17:00:00,14617.670737275324,15014.843168478663,12087.018512951272
forecast_0162,2025-01-07 18:00:00,14981.009207075605,15038.147539005538,12782.577947346943
forecast_0163,2025-01-07 19:00:00,14658.581692826485,15217.554716286082,13460.778839173017
forecast_0164,2025-01-07 20:00:00,14804.725840009449,15839.917573648043,13727.381083687846
forecast_0165,2025-01-07 21:00:00,14677.673307116896,15266.461923698655,13613.598462380583
forecast_0166,2025-01-07 22:00:00,15457.307819707195,16546.003570080098,13647.555603922448
forecast_0167,2025-01-07 23:00:00,15356.330274762417,16726.181701591602,13619.215767105317
forecast_0168,2025-01-08 00:00:00,14665.995527221576,15600.595310730318,13391.840180523164
forecast_0169,2025-01-08 01:00:00,14238.071087630777,16166.637858429895,13178.659282570241
forecast_0170,2025-01-08 02:00:00,13967.894431757763,16066.3192754493,12777.171939309528
forecast_0171,2025-01-08 03:00:00,13920.079365298287,16029.618686133063,12502.019385881635
forecast_0172,2025-01-08 04:00:00,13831.96933119537,16088.651920690572,12606.082969430776
forecast_0173,2025-01-08 05:00:00,13678.056797396424,15819.154788889256,12416.531692915309
forecast_0174,2025-01-08 06:00:00,14102.079841211473,15070.637660241873,12471.613677392115
forecast_0175,2025-01-08 07:00:00,13966.552837654715,14522.765222275271,12050.762252623505
forecast_0176,2025-01-08 08:00:00,14226.964188366897,14593.67879329459,12165.362601558916
forecast_0177,2025-01-08 09:00:00,13841.529666563447,14842.836897836056,12071.857630180302
forecast_0178,2025-01-08 10:00:00,13747.811348092251,14358.711405410713,12076.728028810476
forecast_0179,2025-01-08 11:00:00,13838.563660712109,14752.881123351359,12051.71922769112
forecast_0180,2025-01-08 12:00:00,13989.097661459058,15495.534250175371,11942.163577837659
forecast_0181,2025-01-08 13:00:00,14060.64667869522,15289.778607450593,12030.73507480416
forecast_0182,2025-01-08 14:00:00,13887.818294122582,15216.341231572547,11707.868462601864
forecast_0183,2025-01-08 15:00:00,13866.08156549959,15098.669781729208,11624.539993453041
forecast_0184,2025-01-08 16:00:00,13332.014335104572,15100.503814130368,11946.823680869795
forecast_0185,2025-01-08 17:00:00,13111.662854979439,14783.885847891575,12281.247567534168
forecast_0186,2025-01-08 18:00:00,13346.972258859978,14457.19911259411,12271.283175231607
forecast_0187,2025-01-08 19:00:00,13803.529653205183,15498.71816032072,12854.206152171693
forecast_0188,2025-01-08 20:00:00,13536.223838099493,15883.959175360318,13060.123028143682
forecast_0189,2025-01-08 21:00:00,13002.768115604786,15128.904846620107,13441.974519126596
forecast_0190,2025-01-08 22:00:00,13175.336239973656,15273.554035369989,13851.718544465035
forecast_0191,2025-01-08 23:00:00,13513.69961978618,15652.374692490173,13693.036142229064
forecast_0192,2025-01-09 00:00:00,13277.082007926887,16102.522029054577,13253.005607542675
forecast_0193,2025-01-09 01:00:00,12861.003762127204,14738.00919363869,13036.647259412408
forecast_0194,2025-01-09 02:00:00,12224.866699089496,14912.432800938886,13088.163896624637
forecast_0195,2025-01-09 03:00:00,12073.053623184707,15255.899717488383,12428.127307252027
forecast_0196,2025-01-09 04:00:00,11758.056992021244,15092.740264914644,11557.06907691681
forecast_0197,2025-01-09 05:00:00,11800.554331660958,15124.727359696122,11558.791453778827
forecast_0198,2025-01-09 06:00:00,11691.129929423916,14769.41799304323,12254.480875494928
forecast_0199,2025-01-09 07:00:00,11679.907746104986,14399.841023541923,11864.266904251586
forecast_0200,2025-01-09 08:00:00,11474.416013554977,14078.198555318766,11910.91130961598
forecast_0201,2025-01-09 09:00:00,12148.241737025168,14352.52461528201,11855.530209666196
forecast_0202,2025-01-09 10:00:00,12668.999399485849,14893.102326816193,11976.22806526203
forecast_0203,2025-01-09 11:00:00,13167.679790795228,15421.882002447803,12403.4573479809
forecast_0204,2025-01-09 12:00:00,13223.462901780467,15581.596543037518,12382.66902315102
forecast_0205,2025-01-09 13:00:00,13090.689392071434,15335.746805645196,12194.308474566524
forecast_0206,2025-01-09 14:00:00,13335.119076312865,14910.684236264393,12171.808668048807
forecast_0207,2025-01-09 15:00:00,13316.54307991114,14802.806189826066,11636.486337212402
forecast_0208,2025-01-09 16:00:00,12783.944747703592,13428.690596491033,10546.392778308049
forecast_0209,2025-01-09 17:00:00,11996.01903985358,12330.73307360178,10515.009275993698
forecast_0210,2025-01-09 18:00:00,11627.086355230898,11732.170714588827,9495.25840206352
forecast_0211,2025-01-09 19:00:00,11208.42287547261,13255.944136729568,7852.640809364471
forecast_0212,2025-01-09 20:00:00,12387.669741271475,14301.818856240467,7797.840744163232
forecast_0213,2025-01-09 21:00:00,13058.271208258835,15195.031344666226,8119.596404085308
forecast_0214,2025-01-09 22:00:00,14782.645740666569,16026.5983322535,9321.030542158422
forecast_0215,2025-01-09 23:00:00,15574.426994625757,17154.023761166973,11371.712318803444
forecast_0216,2025-01-10 00:00:00,15974.779114423467,17367.755645494566,11582.69616527087
forecast_0217,2025-01-10 01:00:00,11418.108981962323,10513.13372409073,8971.522196265914
forecast_0218,2025-01-10 02:00:00,13489.63257482049,12835.759737681037,10130.01338343281
forecast_0219,2025-01-10 03:00:00,14519.421208867274,14986.808931508085,11099.484575732778
forecast_0220,2025-01-10 04:00:00,15004.081634811442,15465.4873800874,11337.140828564492
forecast_0221,2025-01-10 05:00:00,14584.353941256495,15635.45619021595,11011.581795481643
forecast_0222,2025-01-10 06:00:00,14172.265106043815,15321.061386870948,10768.516318873017
forecast_0223,2025-01-10 07:00:00,13220.616940716378,12814.66290615287,10627.624903120788
forecast_0224,2025-01-10 08:00:00,11023.42585951638,10447.238724782977,9464.400234145627
forecast_0225,2025-01-10 09:00:00,9772.812546580411,8484.025008962532,7579.135546451738
forecast_0226,2025-01-10 10:00:00,7570.376705301025,6337.143918074797,5720.776664508066
forecast_0227,2025-01-10 11:00:00,6007.154330381564,4260.652066928515,3473.5831032738224
forecast_0228,2025-01-10 12:00:00,4213.854152311042,3583.3024864670674,2784.687056069318
forecast_0229,2025-01-10 13:00:00,3826.5811072808865,3562.0870724819224,2540.952629595338
forecast_0230,2025-01-10 14:00:00,3433.33282608773,3481.1417842529904,3052.4229313410315
forecast_0231,2025-01-10 15:00:00,4732.574460229263,3795.780595345156,3929.6061831748934
forecast_0232,2025-01-10 16:00:00,5106.819008095753,4381.65787745771,4242.183213094367
forecast_0233,2025-01-10 17:00:00,7001.319055420927,5638.294488084479,5388.368348183337
forecast_0234,2025-01-10 18:00:00,8105.855702248008,7885.097599845377,6753.214946848019
forecast_0235,2025-01-10 19:00:00,9070.860341239217,8314.73659634968,7638.056730679091
forecast_0236,2025-01-10 20:00:00,9412.08234029277,8811.91748119945,8368.336957739939
forecast_0237,2025-01-10 21:00:00,8702.631038233392,8114.159689652452,7106.530151796818
forecast_0238,2025-01-10 22:00:00,8724.759166173082,8348.981930193178,7306.164575179646
forecast_0239,2025-01-10 23:00:00,9021.981617793803,8423.958337350248,7695.873009664366
forecast_0240,2025-01-11 00:00:00,9741.085123510698,8380.798738576359,7855.008780281015
forecast_0241,2025-01-11 01:00:00,8649.620634152312,8279.695389584924,8661.289183308245
forecast_0242,2025-01-11 02:00:00,8868.064755531444,7790.310963173524,8672.154977507842
forecast_0243,2025-01-11 03:00:00,9049.255894346277,7893.267752760885,8669.267673072369
forecast_0244,2025-01-11 04:00:00,9321.263251097918,8438.461867691582,8484.483735068123
forecast_0245,2025-01-11 05:00:00,8612.0675282159,8122.195396771912,7512.927486951402
forecast_0246,2025-01-11 06:00:00,7141.086332753593,6888.913281958335,5859.886028567702
forecast_0247,2025-01-11 07:00:00,7118.642878834351,6890.544615980075,6037.582041182466
forecast_0248,2025-01-11 08:00:00,7524.972254218785,7019.455818400339,6381.785327884653
forecast_0249,2025-01-11 09:00:00,6957.75197705242,6595.973362884089,5176.79657802199
forecast_0250,2025-01-11 10:00:00,4754.941062062194,4648.1813893816525,2968.2268215954196
forecast_0251,2025-01-11 11:00:00,4639.408817320803,3760.7343312270646,2820.8389063538443
forecast_0252,2025-01-11 12:00:00,3012.3857772704014,2907.1932004312903,2106.587473259026
forecast_0253,2025-01-11 13:00:00,2447.1645664878247,2345.273798909283,1713.1007790396652
forecast_0254,2025-01-11 14:00:00,2926.320367958597,2828.8723980297923,2171.5156898841738
forecast_0255,2025-01-11 15:00:00,2683.083725790909,2556.357520543161,2207.705379773652
forecast_0256,2025-01-11 16:00:00,3748.9444545208107,3407.9148850769493,3018.522424305295
forecast_0257,2025-01-11 17:00:00,6198.834042651189,5270.565169111697,4518.445515923575
forecast_0258,2025-01-11 18:00:00,6951.629773324149,6524.102554133862,5439.482388290622
forecast_0259,2025-01-11 19:00:00,8560.845555119227,8821.187922389146,6544.087875857487
forecast_0260,2025-01-11 20:00:00,9825.657090987368,9398.210845101421,8386.15499102375
forecast_0261,2025-01-11 21:00:00,9729.378080078535,9197.339531478014,8639.085443045553
forecast_0262,2025-01-11 22:00:00,10051.197832199103,9092.9726252805,8328.99913267954
forecast_0263,2025-01-11 23:00:00,10943.223015218666,10580.748541702145,8904.008946532187
forecast_0264,2025-01-12 00:00:00,12364.32212887591,11893.09473067206,9428.503836481648
forecast_0265,2025-01-12 01:00:00,8915.559257923447,9134.205075144788,7825.099384557166
forecast_0266,2025-01-12 02:00:00,9278.018349405682,9802.866760172054,7806.5244759912375
forecast_0267,2025-01-12 03:00:00,9832.487442668238,10416.794915062068,8182.019045689417
forecast_0268,2025-01-12 04:00:00,11234.117854018257,11676.974144564641,9360.574129702432
forecast_0269,2025-01-12 05:00:00,11881.307681306176,13310.207552540782,9538.661805210633
forecast_0270,2025-01-12 06:00:00,12201.533652850027,13685.365401624726,9219.19597995572
forecast_0271,2025-01-12 07:00:00,12651.543243119257,14032.968342716886,9761.392731459759
forecast_0272,2025-01-12 08:00:00,12497.675260346545,13676.032739507056,9679.807113565068
forecast_0273,2025-01-12 09:00:00,12482.873388467615,13674.082979880943,9705.205123298429
forecast_0274,2025-01-12 10:00:00,11038.252886261518,12142.360231449542,8825.397395706028
forecast_0275,2025-01-12 11:00:00,9630.134871260478,10737.756474504782,8025.713648766813
forecast_0276,2025-01-12 12:00:00,8706.681538970372,9583.996793509585,7723.66485655177
forecast_0277,2025-01-12 13:00:00,8427.138482659482,8635.106576873952,6882.516805093235
forecast_0278,2025-01-12 14:00:00,9461.431394170728,9953.532301655494,7698.383311089683
forecast_0279,2025-01-12 15:00:00,9574.679952291403,9845.27228496044,8409.984623687598
forecast_0280,2025-01-12 16:00:00,10663.660407365403,10048.166826545184,9347.198778131911
forecast_0281,2025-01-12 17:00:00,11926.83549697851,11560.01791830361,8588.833053923277
forecast_0282,2025-01-12 18:00:00,11578.321333225858,11910.804253290258,9122.555056481999
forecast_0283,2025-01-12 19:00:00,11902.736759623167,11767.100003057005,8555.578546590565
forecast_0284,2025-01-12 20:00:00,11884.173765685235,12441.92919339836,8344.439005890317
forecast_0285,2025-01-12 21:00:00,12182.812727993305,12114.22227505653,9283.049779415818
forecast_0286,2025-01-12 22:00:00,12842.930684764046,13212.917183272724,9731.751581519567
forecast_0287,2025-01-12 23:00:00,12972.8919034108,13366.06980087824,10022.128753005618
forecast_0288,2025-01-13 00:00:00,13825.639455408638,13913.182493422906,11680.940988754317
forecast_0289,2025-01-13 01:00:00,16198.144381064838,16672.588936054,13619.384277656496
forecast_0290,2025-01-13 02:00:00,17441.77508915037,17836.83862560392,14927.483484219372
forecast_0291,2025-01-13 03:00:00,17857.678907899808,17928.268493601765,15827.015969372316
forecast_0292,2025-01-13 04:00:00,17984.741038103428,18346.294879141034,16206.540288570199
forecast_0293,2025-01-13 05:00:00,18133.399611053166,18522.003831342903,16184.742972344591
forecast_0294,2025-01-13 06:00:00,18050.692495336356,18535.165908020994,15834.217379544363
forecast_0295,2025-01-13 07:00:00,17584.991809798114,18150.66735159697,15764.547158489679
forecast_0296,2025-01-13 08:00:00,16721.73487436547,17396.811686498346,13838.321584805884
forecast_0297,2025-01-13 09:00:00,16280.036931685852,17621.331633375885,14219.48938178016
forecast_0298,2025-01-13 10:00:00,14418.352644853152,16188.369336025009,13718.16760166417
forecast_0299,2025-01-13 11:00:00,14259.33208121797,15438.25990198727,13280.877511477162
forecast_0300,2025-01-13 12:00:00,13809.853914144507,14382.711625130663,12542.235724790486
forecast_0301,2025-01-13 13:00:00,12927.953767459392,13897.406063485192,11857.43845112722
forecast_0302,2025-01-13 14:00:00,11859.75874132237,12198.426837615743,10910.31518002003
forecast_0303,2025-01-13 15:00:00,13101.217582269932,13455.013068634564,11915.152692346404
forecast_0304,2025-01-13 16:00:00,13799.796718907928,14397.805226953838,12377.476370886134
forecast_0305,2025-01-13 17:00:00,13875.25966045826,14068.934500007696,12787.289582344021
forecast_0306,2025-01-13 18:00:00,12754.738797074016,13571.41036435408,12306.166183302721
forecast_0307,2025-01-13 19:00:00,13647.206118879669,15041.5725532461,13162.93254535202
forecast_0308,2025-01-13 20:00:00,15291.961922794917,16069.805950089709,13216.921691360163
forecast_0309,2025-01-13 21:00:00,14654.870418117642,15176.350816517222,13773.817496802889
forecast_0310,2025-01-13 22:00:00,14648.555255242178,15881.89582478906,14550.292023813807
forecast_0311,2025-01-13 23:00:00,15235.519542396842,16769.346766021503,14703.56390296548
forecast_0312,2025-01-14 00:00:00,17228.48015580394,17607.020706313717,15523.186362982688
forecast_0313,2025-01-14 01:00:00,16396.547788066327,17297.62191246968,14961.15203935811
forecast_0314,2025-01-14 02:00:00,15924.37098196673,17064.878778078437,14796.42538240934
forecast_0315,2025-01-14 03:00:00,16323.614212169081,17203.38654525653,14907.205833136668
