forecast_id,forecast_kst_dtm,kpx_group_1,kpx_group_2,kpx_group_3
forecast_0119,2025-01-05 23:00:00,11748.576373531016,13141.393527470998,11436.244197654076
forecast_0120,2025-01-06 00:00:00,10537.441482967126,12333.918336251269,9811.678051003624
forecast_0121,2025-01-06 01:00:00,10256.879400187268,11042.528887606693,8619.160750952697
forecast_0122,2025-01-06 02:00:00,10174.538136652782,11074.429917781745,8063.864979545157
forecast_0123,2025-01-06 03:00:00,9553.660845551485,10690.153142313853,8801.7193609351
forecast_0124,2025-01-06 04:00:00,8884.616319146839,10134.970771711023,7336.832231847098
forecast_0125,2025-01-06 05:00:00,7587.272396104094,9536.210648554938,6126.9551619851645
forecast_0126,2025-01-06 06:00:00,6180.168884670568,8016.718820318301,5862.972268027277
forecast_0127,2025-01-06 07:00:00,4161.341948961856,5633.869409216706,3680.9303901149906
forecast_0128,2025-01-06 08:00:00,3479.7260658033524,4352.805606249907,3096.8968259059484
forecast_0129,2025-01-06 09:00:00,4212.530888151551,5232.0984529439775,3556.8360147477583
forecast_0130,2025-01-06 10:00:00,4480.097488332987,5146.268924872014,4259.700339057601
forecast_0131,2025-01-06 11:00:00,5508.013347007446,6357.80863019925,5513.487794998491
forecast_0132,2025-01-06 12:00:00,7197.783164445135,7521.950234779378,6291.014441643881
forecast_0133,2025-01-06 13:00:00,7523.884044669369,7844.262986817911,6332.32600131426
forecast_0134,2025-01-06 14:00:00,7390.240296496671,7788.354137975409,5697.249340715412
forecast_0135,2025-01-06 15:00:00,7863.48709596444,7735.798466135197,6721.575220364716
forecast_0136,2025-01-06 16:00:00,8505.236337845516,8969.180952379005,7215.737749520922
forecast_0137,2025-01-06 17:00:00,9507.451546906183,9216.414479026875,7733.574001762512
forecast_0138,2025-01-06 18:00:00,9973.570718037914,10010.227420230578,8718.37796879496
forecast_0139,2025-01-06 19:00:00,11183.975196463898,11425.093355121426,10620.695890383638
forecast_0140,2025-01-06 20:00:00,12313.342240612856,12308.78506209726,12219.61924801233
forecast_0141,2025-01-06 21:00:00,12016.563797316927,11901.499571085014,11097.679821033358
forecast_0142,2025-01-06 22:00:00,12387.25487226699,12145.852226781584,11590.437292470478
forecast_0143,2025-01-06 23:00:00,13149.224946354218,12281.599415993094,11844.790085744848
forecast_0144,2025-01-07 00:00:00,13871.253188640208,13573.002762020105,12693.41696134762
forecast_0145,2025-01-07 01:00:00,15042.333452666056,15084.762454871583,13610.7632632235
forecast_0146,2025-01-07 02:00:00,15259.099347662584,15684.361851935664,14458.817381872253
forecast_0147,2025-01-07 03:00:00,15828.770070787408,16947.39195901418,14354.698120011864
forecast_0148,2025-01-07 04:00:00,14840.094203780167,15950.154623363676,13824.66053511893
forecast_0149,2025-01-07 05:00:00,14313.507569442436,15434.69973673734,13613.598910999337
forecast_0150,2025-01-07 06:00:00,14020.501130236706,15229.32795218028,13261.671540305422
forecast_0151,2025-01-07 07:00:00,14098.56766250896,15370.571110410629,12895.809611144738
forecast_0152,2025-01-07 08:00:00,14240.988772998522,15785.77546337768,13264.450058328823
forecast_0153,2025-01-07 09:00:00,14403.47610307347,15669.468932065838,13132.10560138777
forecast_0154,2025-01-07 10:00:00,14590.53079369476,15740.846789325755,12888.434921453245
forecast_0155,2025-01-07 11:00:00,14787.990631252478,15839.290593348902,13446.26558835855
forecast_0156,2025-01-07 12:00:00,14871.290091140334,15897.329059539865,13459.609961410286
forecast_0157,2025-01-07 13:00:00,14703.31207371281,15952.0542555654,12999.93773847689
forecast_0158,2025-01-07 14:00:00,14779.872745362149,15738.235982553575,13010.741708675934
forecast_0159,2025-01-07 15:00:00,14792.370359151948,16109.725420648025,13178.629933164159
forecast_0160,2025-01-07 16:00:00,14750.243389181855,15641.88143876104,13270.5597438874
forecast_0161,2025-01-07 17:00:00,14652.601706696743,15490.344350793663,13303.475063775477
forecast_0162,2025-01-07 18:00:00,14793.12911463794,15994.413829565836,13590.919532863285
forecast_0163,2025-01-07 19:00:00,14766.863844418318,16146.37270206904,14062.759306846412
forecast_0164,2025-01-07 20:00:00,15310.619227920915,16519.718214039876,13748.126679877856
forecast_0165,2025-01-07 21:00:00,14912.506195469838,17087.88996354671,13950.21046775899
forecast_0166,2025-01-07 22:00:00,15337.07353085602,17523.631963211516,14199.549228111151
forecast_0167,2025-01-07 23:00:00,15356.660044024675,17667.367656486156,14188.821694093143
forecast_0168,2025-01-08 00:00:00,14376.277318377804,16473.192437317637,13997.312395976842
forecast_0169,2025-01-08 01:00:00,13652.89697495815,16837.125834976065,13362.23760348401
forecast_0170,2025-01-08 02:00:00,13381.736774457871,16332.32805426024,12886.654784230646
forecast_0171,2025-01-08 03:00:00,13208.448859591903,16223.586076765261,12477.715899995655
forecast_0172,2025-01-08 04:00:00,13031.521348431805,15730.890273809906,12026.203592846905
forecast_0173,2025-01-08 05:00:00,13394.776495724393,15196.834955525543,12660.639848725055
forecast_0174,2025-01-08 06:00:00,13278.356905243943,15146.471961290412,12055.968895957678
forecast_0175,2025-01-08 07:00:00,13195.738804318356,15197.475871925264,11970.045747770359
forecast_0176,2025-01-08 08:00:00,13569.916870604633,15767.460633399667,11909.376613913078
forecast_0177,2025-01-08 09:00:00,13458.566139415821,15968.469764672782,11866.123314516202
forecast_0178,2025-01-08 10:00:00,14044.73106060041,15707.991886196429,11581.37257967882
forecast_0179,2025-01-08 11:00:00,14202.569640992702,15978.82073835785,12099.425958368036
forecast_0180,2025-01-08 12:00:00,14481.279742027353,16640.709638054526,11617.914504184717
forecast_0181,2025-01-08 13:00:00,14491.35622759696,16625.41240751692,11682.954111942994
forecast_0182,2025-01-08 14:00:00,14366.394836906153,16533.125106162475,11610.819700752858
forecast_0183,2025-01-08 15:00:00,13933.889941839463,16535.137024036114,11484.722126477842
forecast_0184,2025-01-08 16:00:00,14078.562551330817,15787.288700065346,11849.706194973462
forecast_0185,2025-01-08 17:00:00,13515.922272703776,15571.6541003212,12571.099103152557
forecast_0186,2025-01-08 18:00:00,13379.866088502687,15590.710205172194,13030.99485892929
forecast_0187,2025-01-08 19:00:00,13408.813059224562,16713.27316468804,13325.785227014156
forecast_0188,2025-01-08 20:00:00,13573.445127755713,16440.394161620457,13568.213588129182
forecast_0189,2025-01-08 21:00:00,13429.358592752913,16586.46177540847,13733.122170238226
forecast_0190,2025-01-08 22:00:00,13798.811768598702,16391.132960390092,14362.796142096076
forecast_0191,2025-01-08 23:00:00,13432.484618298342,16580.3885956739,14710.09944134772
forecast_0192,2025-01-09 00:00:00,12980.024003237817,16775.45992924441,13784.934229336117
forecast_0193,2025-01-09 01:00:00,12264.932290852092,15126.851875098135,13290.11058563714
forecast_0194,2025-01-09 02:00:00,11882.694215074263,15223.204300585037,13145.550138561364
forecast_0195,2025-01-09 03:00:00,11869.32613920588,15318.520339286833,12790.140780881875
forecast_0196,2025-01-09 04:00:00,11462.797402693019,15134.726735632776,11747.851003505433
forecast_0197,2025-01-09 05:00:00,11101.250792348425,15070.063146681814,11571.98409218331
forecast_0198,2025-01-09 06:00:00,11201.521985462876,14946.113954380424,12091.742249644476
forecast_0199,2025-01-09 07:00:00,11854.488384426437,15155.98315782515,12403.012762056022
forecast_0200,2025-01-09 08:00:00,11837.199868566808,14629.048350080346,12256.756911984428
forecast_0201,2025-01-09 09:00:00,12172.850073522146,14165.93298829217,11695.761637168966
forecast_0202,2025-01-09 10:00:00,12557.432156714305,15020.709818487427,12484.288412450484
forecast_0203,2025-01-09 11:00:00,12358.74952559237,15027.93347814065,12334.778392825556
forecast_0204,2025-01-09 12:00:00,12270.163308666437,15035.469600509256,12316.223871126145
forecast_0205,2025-01-09 13:00:00,12416.278513360283,15121.96640041747,11997.104300184936
forecast_0206,2025-01-09 14:00:00,13140.489899951977,14960.912207716445,11861.08423207763
forecast_0207,2025-01-09 15:00:00,12628.360451976045,13878.536917237414,11387.019089845908
forecast_0208,2025-01-09 16:00:00,12853.01515984469,13135.042092802507,10143.71882598209
forecast_0209,2025-01-09 17:00:00,13242.006871823547,13432.793181331142,9496.681876209224
forecast_0210,2025-01-09 18:00:00,11839.059800573807,11621.478059159059,8368.085694906946
forecast_0211,2025-01-09 19:00:00,11186.143838232829,13247.012360292989,7981.404483189086
forecast_0212,2025-01-09 20:00:00,13230.524789265753,14267.306513970103,8854.633501839964
forecast_0213,2025-01-09 21:00:00,14418.76938660826,15781.404379095291,9539.007188284779
forecast_0214,2025-01-09 22:00:00,15062.231453815557,17016.280516747618,10963.332391244496
forecast_0215,2025-01-09 23:00:00,16558.183965700067,17591.62776862937,14211.709076067034
forecast_0216,2025-01-10 00:00:00,16470.726325270407,17785.802999069587,14819.365301766491
forecast_0217,2025-01-10 01:00:00,10607.845789572493,10860.215166210457,8230.298830745567
forecast_0218,2025-01-10 02:00:00,13592.93405591252,13370.831383245612,9825.780444572742
forecast_0219,2025-01-10 03:00:00,15130.888951853221,16172.895279335204,11784.326943849455
forecast_0220,2025-01-10 04:00:00,15717.477227414305,17142.55769430314,12838.596587388076
forecast_0221,2025-01-10 05:00:00,15956.265360081159,16935.123835613507,12064.061178811926
forecast_0222,2025-01-10 06:00:00,15058.72032436831,16545.89960812776,11326.195561479326
forecast_0223,2025-01-10 07:00:00,13774.75183358339,13896.252100275618,10478.409616347803
forecast_0224,2025-01-10 08:00:00,11748.579046722158,11459.729786408352,9902.376183938324
forecast_0225,2025-01-10 09:00:00,9893.2543345454,7244.985508702045,7604.796086262688
forecast_0226,2025-01-10 10:00:00,7932.028402172959,5528.813853360845,5241.537075485426
forecast_0227,2025-01-10 11:00:00,5262.108037485999,3768.972614531101,3400.833427903421
forecast_0228,2025-01-10 12:00:00,3787.824314326196,2990.787825329577,2008.0231495361857
forecast_0229,2025-01-10 13:00:00,2750.1653130719305,2203.371827629058,2016.6435234804749
forecast_0230,2025-01-10 14:00:00,2577.2109985088837,2047.8577659860707,2234.5590778669675
forecast_0231,2025-01-10 15:00:00,3360.1584541779416,3040.628215143354,2528.4069534268197
forecast_0232,2025-01-10 16:00:00,4659.2689214331,4818.561578212369,3755.501389688877
forecast_0233,2025-01-10 17:00:00,6965.985681438896,5972.344219489784,5401.379515827886
forecast_0234,2025-01-10 18:00:00,7751.648777665081,6471.963275462467,6485.299154548148
forecast_0235,2025-01-10 19:00:00,8408.440578992586,6992.6545275767685,7455.122094077711
forecast_0236,2025-01-10 20:00:00,8459.303166615613,7558.736495600524,8325.474465520081
forecast_0237,2025-01-10 21:00:00,7609.181423593148,6767.261243859619,6706.7649130609525
forecast_0238,2025-01-10 22:00:00,7722.406059063721,6849.030744088554,6640.757294749456
forecast_0239,2025-01-10 23:00:00,8456.528693407587,6643.638720152413,7090.440345289246
forecast_0240,2025-01-11 00:00:00,8930.182539602753,7238.7870323753295,7355.588483135177
forecast_0241,2025-01-11 01:00:00,8341.769994516439,7460.755960648133,7530.4654111156615
forecast_0242,2025-01-11 02:00:00,8411.591869022172,7097.54112506439,7259.644950684457
forecast_0243,2025-01-11 03:00:00,8363.549836341506,7417.167084897482,7172.494100338402
forecast_0244,2025-01-11 04:00:00,8844.923663710733,7374.8000558836675,7299.995901986777
forecast_0245,2025-01-11 05:00:00,8698.742287352277,6912.3631247879375,6786.849625126982
forecast_0246,2025-01-11 06:00:00,7193.329538117413,6084.183310975957,5660.436414523154
forecast_0247,2025-01-11 07:00:00,7169.805826505651,6056.211339109466,4849.218637134805
forecast_0248,2025-01-11 08:00:00,6746.880737841061,6291.832362714366,5161.749851529049
forecast_0249,2025-01-11 09:00:00,6287.576213585955,6130.213526188283,4532.696513887382
forecast_0250,2025-01-11 10:00:00,4933.130656652325,4660.411191263746,3535.129443014131
forecast_0251,2025-01-11 11:00:00,4268.96936778662,4066.0044429809213,2689.2209807753293
forecast_0252,2025-01-11 12:00:00,3728.6450800815564,2955.728464076465,1717.4547216022609
forecast_0253,2025-01-11 13:00:00,2534.5468082325724,1932.6799454370255,1596.966741328849
forecast_0254,2025-01-11 14:00:00,2595.4861249186633,2152.260731360436,1897.7913352230344
forecast_0255,2025-01-11 15:00:00,2954.9606281084766,2126.460711721948,1725.1067907671393
forecast_0256,2025-01-11 16:00:00,3383.868254136911,3182.2034784389853,2271.8870358823074
forecast_0257,2025-01-11 17:00:00,5662.3681337574335,5467.160490244467,4219.504115431683
forecast_0258,2025-01-11 18:00:00,7411.076002214155,6754.468632141182,5583.149973272308
forecast_0259,2025-01-11 19:00:00,8215.406397636838,7623.969001154401,6421.382301548396
forecast_0260,2025-01-11 20:00:00,8694.350748491446,8569.38140914745,7925.440073488759
forecast_0261,2025-01-11 21:00:00,8914.709321226492,8514.532063177003,7723.649137854485
forecast_0262,2025-01-11 22:00:00,8928.054720379734,8181.475558707205,8123.525968708303
forecast_0263,2025-01-11 23:00:00,10112.122655746149,9333.207507418918,8290.749056712853
forecast_0264,2025-01-12 00:00:00,11981.015702624689,11087.365212805511,8941.9896903461
forecast_0265,2025-01-12 01:00:00,8002.3756330088,8153.310082197062,7673.039552081701
forecast_0266,2025-01-12 02:00:00,8540.1890387203,8505.189361976842,7480.0454202757355
forecast_0267,2025-01-12 03:00:00,9303.468299393859,9380.358323845527,7516.396999499913
forecast_0268,2025-01-12 04:00:00,10631.397912821882,10282.684351030686,8862.006303408187
forecast_0269,2025-01-12 05:00:00,11673.205183671975,11360.042201962737,9126.846449933157
forecast_0270,2025-01-12 06:00:00,12080.140073403341,12235.814041945496,9520.340056948558
forecast_0271,2025-01-12 07:00:00,12702.326043823636,12090.24839815974,10394.103945038274
forecast_0272,2025-01-12 08:00:00,12673.681620781948,12551.814480688417,9574.270939407348
forecast_0273,2025-01-12 09:00:00,12456.742673283885,12853.779921081787,9697.729364857361
forecast_0274,2025-01-12 10:00:00,10421.329309236795,11128.567762810466,7956.097710750074
forecast_0275,2025-01-12 11:00:00,9262.733325022045,10493.185521282447,7973.495791488234
forecast_0276,2025-01-12 12:00:00,8849.227641860032,9594.215038361524,7572.541960584747
forecast_0277,2025-01-12 13:00:00,8764.898097096735,9380.384178054963,6417.984599808572
forecast_0278,2025-01-12 14:00:00,9761.518749783698,9901.946181737863,7509.04476352336
forecast_0279,2025-01-12 15:00:00,10310.978954558253,10103.379024295646,8261.426373057613
forecast_0280,2025-01-12 16:00:00,11276.051727136251,11767.82107428829,9693.39868017473
forecast_0281,2025-01-12 17:00:00,12434.203508023294,13348.948322024993,10068.533172338213
forecast_0282,2025-01-12 18:00:00,12801.188998847749,13329.67997256119,9572.694049833715
forecast_0283,2025-01-12 19:00:00,12199.005950148297,13190.438010666303,8720.097721127333
forecast_0284,2025-01-12 20:00:00,12616.764034165637,13378.234214127859,8556.617633072197
forecast_0285,2025-01-12 21:00:00,12935.221617445637,13886.656078300271,9404.343912064583
forecast_0286,2025-01-12 22:00:00,12910.531846999951,14578.711917640794,10008.354676763332
forecast_0287,2025-01-12 23:00:00,12872.849585192283,14540.015564950494,9834.93560949782
forecast_0288,2025-01-13 00:00:00,14074.210445318007,15283.954307842278,11879.004746354442
forecast_0289,2025-01-13 01:00:00,16517.098151405422,17079.047295393455,13797.308697455344
forecast_0290,2025-01-13 02:00:00,18178.29393870567,17866.40081236836,15212.988912838717
forecast_0291,2025-01-13 03:00:00,18694.452034557362,18361.116779149354,16043.646099767368
forecast_0292,2025-01-13 04:00:00,18847.548015282267,18947.14253808564,17228.304313010445
forecast_0293,2025-01-13 05:00:00,18713.628518666927,18973.036397710093,17120.119299980724
forecast_0294,2025-01-13 06:00:00,18656.857433247096,19055.709909178087,16501.535935151907
forecast_0295,2025-01-13 07:00:00,18448.48631674346,18712.105566288876,15532.429454193383
forecast_0296,2025-01-13 08:00:00,17536.578530465067,17845.961104109538,13810.007805471207
forecast_0297,2025-01-13 09:00:00,16937.188940387365,17661.8490813285,14263.181779515415
forecast_0298,2025-01-13 10:00:00,14898.078671896363,17453.623442624954,13665.240609719294
forecast_0299,2025-01-13 11:00:00,14991.466204562634,16397.534962114027,13968.698338491547
forecast_0300,2025-01-13 12:00:00,14534.010904524412,15348.118731840132,13096.654732267594
forecast_0301,2025-01-13 13:00:00,13746.88165354585,14273.562553409814,12833.114420353155
forecast_0302,2025-01-13 14:00:00,12507.378657972406,12425.20096705984,11559.772248809479
forecast_0303,2025-01-13 15:00:00,12771.123888730372,13492.0022253739,12173.076314773109
forecast_0304,2025-01-13 16:00:00,13258.039072272377,13917.44035633728,12009.746863563398
forecast_0305,2025-01-13 17:00:00,13642.05317211526,12983.226352197982,11754.917760602872
forecast_0306,2025-01-13 18:00:00,12036.145687964929,11505.123330629503,10972.332178744018
forecast_0307,2025-01-13 19:00:00,13688.765309580693,14278.751378638237,13104.802477511032
forecast_0308,2025-01-13 20:00:00,15124.885613210155,16162.309151206022,13069.788469719664
forecast_0309,2025-01-13 21:00:00,15353.884348067637,15987.12808556208,13861.875278707575
forecast_0310,2025-01-13 22:00:00,16606.838957904893,16719.0476020616,14621.281411671802
forecast_0311,2025-01-13 23:00:00,16587.851652645284,16924.855863882367,14689.298985989695
forecast_0312,2025-01-14 00:00:00,17948.966275040428,18060.99145578601,16017.674621710432
forecast_0313,2025-01-14 01:00:00,16211.261065730852,17247.333980331332,14879.92605342378
forecast_0314,2025-01-14 02:00:00,16344.894888804649,17663.251653188207,14795.494766556534
forecast_0315,2025-01-14 03:00:00,16682.18786138141,17830.58220459951,14702.789799932254
